Адрес,Направление,Номер полосы,Дата,Время,Скорость,Поток,Долгота,Широта
"(2023) г. Тула, Первомайская ул. – ул. Дмитрия Ульянова (к Первомайской ул.)",0,1,17.03.2025,09:00:00,13.792720200000003,91,37.5831798875156,54.1894863377375
"(2023) г. Тула, Первомайская ул. – ул. Дмитрия Ульянова (к Первомайской ул.)",0,1,17.03.2025,10:00:00,14.122416733333333,92,37.5831798875156,54.1894863377375
"(2023) г. Тула, Первомайская ул. – ул. Дмитрия Ульянова (к Первомайской ул.)",0,1,17.03.2025,11:00:00,19.25839925,99,37.5831798875156,54.1894863377375
"(2023) г. Тула, Первомайская ул. – ул. Дмитрия Ульянова (к Первомайской ул.)",0,1,17.03.2025,12:00:00,20.3661725,127,37.5831798875156,54.1894863377375
"(2023) г. Тула, Первомайская ул. – ул. Дмитрия Ульянова (к Первомайской ул.)",0,1,17.03.2025,13:00:00,15.2964818,117,37.5831798875156,54.1894863377375
"(2023) г. Тула, Первомайская ул. – ул. Дмитрия Ульянова (к Первомайской ул.)",0,1,17.03.2025,14:00:00,12.772444539166665,63,37.5831798875156,54.1894863377375
"(2023) г. Тула, Первомайская ул. – ул. Дмитрия Ульянова (к Первомайской ул.)",0,1,17.03.2025,15:00:00,13.56568,2,37.5831798875156,54.1894863377375
"(2021) г. Новомосковск, ул. Садовского – ул. Калинина со стороны Пионерская ул.",1,1,17.03.2025,11:00:00,11.0,1,38.3053670016831,54.0164169999489
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,00:00:00,0.31771888333333337,10,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,02:00:00,0.1587512499999999,6,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,04:00:00,0.860245875,6,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,05:00:00,4.945774908333333,26,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,06:00:00,9.976804641666666,92,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,07:00:00,10.379312075,219,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,08:00:00,12.018883983333332,268,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,09:00:00,13.707980874999999,172,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,10:00:00,7.577684866666666,187,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,11:00:00,8.115683941666665,183,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,12:00:00,7.381639216666667,183,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,13:00:00,7.413046075000001,223,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,0,17.03.2025,14:00:00,9.505718691666667,225,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,00:00:00,1.7690268500000002,13,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,01:00:00,0.6439990708333333,16,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,02:00:00,1.6142196666666668,3,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,04:00:00,0.030876458333333374,6,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,05:00:00,0.12762679166666668,22,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,06:00:00,8.782208958333333,128,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,07:00:00,14.803644666666663,395,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,08:00:00,11.199532983333334,452,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,09:00:00,9.426204833333333,356,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,10:00:00,15.942560299999998,371,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,11:00:00,14.757705958333334,317,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,12:00:00,12.850983666666664,387,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,13:00:00,13.243097874999998,371,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,1,17.03.2025,14:00:00,11.961131333333332,342,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,2,17.03.2025,09:00:00,4.072058595833333,24,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,2,17.03.2025,10:00:00,2.4342631925,35,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,2,17.03.2025,11:00:00,1.8691330833333335,31,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,2,17.03.2025,12:00:00,1.0046080333333334,29,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,2,17.03.2025,13:00:00,0.45758537250000003,64,37.6426305344446,54.2023004173056
"(2023) г. Тула, ул. Ложевая – ул. Степанова (от ул. Марата)",0,2,17.03.2025,14:00:00,0.9628473216666666,36,37.6426305344446,54.2023004173056
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,00:00:00,57.69709333333333,12,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,02:00:00,4.549339166666667,2,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,04:00:00,46.96280333333333,4,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,05:00:00,30.86884094166666,13,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,06:00:00,79.09019883333333,102,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,07:00:00,74.42731116666667,426,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,08:00:00,63.22763891666667,570,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,09:00:00,67.08048591666666,459,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,10:00:00,66.88578458333333,320,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,11:00:00,56.90598741666667,230,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,12:00:00,55.31291291666667,285,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,13:00:00,57.60650541666667,264,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,0,17.03.2025,14:00:00,66.00354316666666,234,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,00:00:00,115.60184883333334,250,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,01:00:00,112.62202583333332,98,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,02:00:00,124.69705166666664,72,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,03:00:00,79.79493941666668,73,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,04:00:00,128.22052083333335,81,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,05:00:00,91.11948791666669,136,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,06:00:00,69.76629158333331,437,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,07:00:00,44.958503666666665,1876,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,08:00:00,52.11959083333334,3198,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,09:00:00,60.41682291666667,2444,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,10:00:00,65.962084,2177,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,11:00:00,51.00217033333333,2249,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,12:00:00,49.99560133333333,2348,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,13:00:00,55.14126316666667,2337,37.5248878936408,54.0365211970246
"(2024) Тульская обл., М-2 (к Щёкино)",0,1,17.03.2025,14:00:00,49.33358175,2191,37.5248878936408,54.0365211970246
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,00:00:00,0.9805253333333335,7,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,03:00:00,0.8572371666666667,2,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,04:00:00,3.067616166666667,8,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,05:00:00,7.2337712,19,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,06:00:00,45.720719249999995,220,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,07:00:00,28.425506499999997,594,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,08:00:00,25.04195979166666,598,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,09:00:00,28.639877583333334,524,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,10:00:00,39.41719925,431,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,11:00:00,34.104394916666664,477,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,12:00:00,36.118278249999996,468,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,13:00:00,36.046681916666664,510,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,0,17.03.2025,14:00:00,29.897432166666665,530,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,01:00:00,0.8809917500000001,1,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,06:00:00,67.805231025,90,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,07:00:00,43.34468091666667,417,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,08:00:00,23.661979500000005,644,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,09:00:00,33.33794075000001,460,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,10:00:00,59.83186133333333,197,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,11:00:00,59.13654375000001,198,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,12:00:00,47.14917099999999,250,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,13:00:00,55.004000166666664,214,37.5849934196401,54.1988695428216
"(2022) г. Тула,  Красноармейский пр. – ул. Дмитрия Ульянова (от ул. Сойфера)",0,1,17.03.2025,14:00:00,59.17312591666666,207,37.5849934196401,54.1988695428216
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,0,17.03.2025,07:00:00,5.047243441666666,33,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,0,17.03.2025,08:00:00,13.938633458333333,159,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,0,17.03.2025,09:00:00,9.015359591666668,186,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,0,17.03.2025,10:00:00,9.955180924999999,175,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,0,17.03.2025,11:00:00,11.408545758333332,156,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,0,17.03.2025,12:00:00,6.081854075,130,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,0,17.03.2025,13:00:00,9.597942208333334,169,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,0,17.03.2025,14:00:00,4.372905248333333,92,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,1,17.03.2025,07:00:00,4.235956205,36,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,1,17.03.2025,08:00:00,6.108270395833332,94,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,1,17.03.2025,09:00:00,7.649480525,78,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,1,17.03.2025,10:00:00,3.842868604166668,50,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,1,17.03.2025,11:00:00,4.128002338333333,60,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,1,17.03.2025,12:00:00,1.8888903191666662,56,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,1,17.03.2025,13:00:00,3.9630643861083326,57,37.5744596596719,54.1753879495342
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (от Орловской ул.)",0,1,17.03.2025,14:00:00,1.5988076666666666,24,37.5744596596719,54.1753879495342
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,0,17.03.2025,07:00:00,1.317959916666667,2,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,0,17.03.2025,08:00:00,5.286562083333333,14,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,0,17.03.2025,09:00:00,14.018546250000002,17,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,0,17.03.2025,10:00:00,5.046019833333333,8,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,0,17.03.2025,11:00:00,4.5276985,4,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,0,17.03.2025,12:00:00,8.735196125,12,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,0,17.03.2025,13:00:00,11.786345333333335,12,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,0,17.03.2025,14:00:00,9.342570499999999,15,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,00:00:00,39.28151033333333,44,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,01:00:00,30.6663925,31,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,02:00:00,35.407698833333335,34,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,03:00:00,37.403002416666666,26,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,04:00:00,39.805551666666666,19,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,05:00:00,25.47506808333333,17,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,06:00:00,47.22337483333333,51,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,07:00:00,53.11334033333333,89,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,08:00:00,51.54969725,391,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,09:00:00,56.349655750000004,289,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,10:00:00,54.232347333333315,245,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,11:00:00,53.6520485,236,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,12:00:00,55.36244949999999,252,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,13:00:00,54.08126391666667,236,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,1,17.03.2025,14:00:00,52.71257800000001,234,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,00:00:00,42.229734083333334,32,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,01:00:00,21.526392333333334,30,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,02:00:00,10.803254416666666,13,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,03:00:00,10.266179333333334,8,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,04:00:00,5.722029166666666,9,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,05:00:00,23.912467833333338,27,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,06:00:00,15.934066666666666,11,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,07:00:00,65.71595341666666,28,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,08:00:00,35.22772683333333,300,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,09:00:00,60.39566200000001,210,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,10:00:00,61.64063674999999,133,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,11:00:00,59.50335808333333,134,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,12:00:00,63.04518875,162,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,13:00:00,57.40490400000001,124,38.2231257859886,54.026788722963
(2024)  а/д Тула - Новомосковск 49-й км (в Новомосковск),0,2,17.03.2025,14:00:00,57.530461583333334,139,38.2231257859886,54.026788722963
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,06:00:00,17.020263691666667,496,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,07:00:00,25.06981825,1422,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,08:00:00,25.987895916666663,1744,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,09:00:00,26.06878066666667,1168,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,10:00:00,26.73506391666667,997,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,11:00:00,27.013462583333332,922,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,12:00:00,26.15555383333333,915,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,13:00:00,28.71126191666667,949,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,14:00:00,24.18772,969,37.5735025190188,54.2087387595596
"(2024) г. Тула, ул. Ликбеза - Н. Упская ул. (к ул. Б. Кулига)",0,0,17.03.2025,15:00:00,23.742952,70,37.5735025190188,54.2087387595596
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,00:00:00,7.597789095833334,14,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,01:00:00,5.377503266666666,13,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,02:00:00,4.758480175,11,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,03:00:00,5.713297533333333,17,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,04:00:00,7.351998591666667,31,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,05:00:00,7.721217800000001,86,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,06:00:00,8.923161983333333,230,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,07:00:00,8.367923408333333,466,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,08:00:00,8.283279075000001,440,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,09:00:00,8.400058333333336,417,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,10:00:00,9.558565475,417,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,11:00:00,8.296939775,447,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,12:00:00,7.433044841666667,448,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,13:00:00,7.603658891666666,456,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,0,17.03.2025,14:00:00,8.449328625,280,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,1,17.03.2025,00:00:00,1.6308244916666668,11,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,1,17.03.2025,01:00:00,4.134742666666667,9,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,1,17.03.2025,02:00:00,3.689900083333333,9,37.1119471385605,54.5103030735948
"(2022) г. Алексин, Тульская ул. – ул. Ф. Энгельса (из центра)",0,1,17.03.2025,03:00:00,7.017988008333333,10,37.1119471385605,54.5103030735948
